No,Date,Route,Bike,Location,Distance(km),RideTime,AvgSpeed(km/h),MaxSpeed(km/h),AvgHR,MaxHR,MaxCadence,GPSPoints
1854,2026-05-06 21:42,안양시,Wilier,안양시,19.31,1:21:57,14.1,51.7,106,133,110,586
1855,2026-05-07 08:11,수원시,Wilier,수원시,16.89,1:16:10,13.3,39.6,100,127,105,514
1856,2026-05-07 21:38,안양시,Wilier,안양시,16.56,1:13:53,13.4,34.1,106,124,111,431
1857,2026-05-08 08:14,수원시,Wilier,수원시,16.32,1:15:32,13.0,38.0,99,122,144,417
1858,2026-05-10 21:11,안양시,Wilier,안양시,16.85,1:07:58,14.9,54.6,96,126,95,472
1859,2026-05-11 09:56,수원시,Wilier,수원시,16.69,1:16:02,13.2,35.8,99,130,124,523
1860,2026-05-11 21:42,안양시,Wilier,안양시,16.61,1:09:23,14.4,31.5,103,128,99,444
1861,2026-05-12 09:12,안양시,Wilier,안양시,16.77,1:14:03,13.6,43.7,100,127,93,491
1862,2026-05-16 05:29,안양시,Wilier,안양시,16.59,1:07:28,14.8,33.7,120,139,,471
1863,2026-05-17 21:29,안양시,Wilier,안양시,16.54,1:07:02,14.8,32.1,101,123,110,479
1864,2026-05-18 08:41,수원시,Wilier,수원시,17.04,1:08:08,15.0,39.0,107,133,,533
1865,2026-05-18 21:35,안양시,Wilier,안양시,17.21,1:04:12,16.1,35.7,,,,558
1866,2026-05-19 11:57,수원시,Yeti,수원시,17.93,1:12:12,14.9,52.9,,,,587
1867,2026-05-19 22:08,안양시,,안양시,38.12,0:51:52,44.1,79.7,73,98,,1386
1868,2026-05-21 21:17,안양시,Yeti,안양시,17.03,1:05:08,15.7,34.4,109,130,,489
1869,2026-05-22 08:14,수원시,Yeti,수원시,16.97,1:11:22,14.3,42.5,,,131,492
1870,2026-05-22 22:47,안양시,Yeti,안양시,23.27,1:32:27,15.1,36.5,106,151,107,645
1871,2026-05-27 21:27,안양시,Yeti,안양시,17.16,1:04:32,16.0,34.0,111,135,97,505
1872,2026-05-28 12:26,수원시,Yeti,수원시,16.97,1:07:10,15.2,38.8,106,139,128,476
1873,2026-05-28 21:43,안양시,Yeti,안양시,17.01,1:03:16,16.1,36.1,113,135,104,499
1874,2026-05-29 08:19,Yeti,Yeti,,16.82,1:06:40,15.1,43.8,107,132,126,465
1875,2026-05-30 02:53,안양시,Yeti,안양시,21.22,1:21:43,15.6,36.2,109,153,110,619
1876,2026-05-31 20:40,안양시,Yeti,안양시,17.04,1:01:52,16.5,37.1,109,134,107,484
1877,2026-06-01 08:46,수원시,Yeti,수원시,17.02,1:09:58,14.6,40.0,99,130,107,501
1878,2026-06-01 21:43,안양시,Yeti,안양시,17.13,1:05:02,15.8,33.8,108,133,110,516
1879,2026-06-02 08:10,수원시,Yeti,수원시,16.91,1:10:09,14.5,41.3,102,127,145,515
1880,2026-06-04 21:44,안양시,Yeti,안양시,17.05,0:59:52,17.1,37.7,112,135,98,541
1881,2026-06-05 08:46,수원시,Yeti,수원시,16.87,1:06:26,15.2,43.3,106,132,97,469
1882,2026-06-06 00:31,의왕시,Yeti,의왕시,18.12,1:05:29,16.6,76.8,,,92,530
1883,2026-06-07 21:01,안양시,Yeti,안양시,17.23,1:05:10,15.9,36.5,,,102,552
1884,2026-06-08 09:09,수원시,Yeti,수원시,16.97,1:11:00,14.3,36.7,,,88,550
1885,2026-06-08 21:52,안양시,Yeti,안양시,15.78,1:02:16,15.2,34.6,,,110,496
